id,education,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age,marital_status,tenure,total_spent,children,living_with,family_size,is_parent,cluster
9206,Graduation,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,57,Together,11,1121,1,partner,3,1,2
10971,Graduation,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,48,Single,13,473,2,alone,3,1,0
6398,Basic,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,51,Married,11,50,1,partner,3,1,1
9212,Master,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,63,Married,12,1678,1,partner,3,1,2
7937,Graduation,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,43,Married,11,58,0,partner,2,0,0
839,PhD,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,50,Married,12,170,1,partner,3,1,0
4246,Master,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,43,Single,12,373,0,alone,1,0,0
158,PhD,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,80,Together,12,1196,0,partner,2,0,3
4832,Graduation,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,46,Married,11,101,1,partner,3,1,1
5621,Graduation,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,56,Married,13,316,2,partner,4,1,2
1945,Graduation,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,63,Married,12,1400,1,partner,3,1,2
5147,Graduation,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,77,Single,12,1424,0,alone,1,0,3
2535,Master,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,47,Married,13,844,1,partner,3,1,2
11039,Graduation,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,50,Married,12,311,1,partner,3,1,1
9495,Graduation,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,43,Together,12,1149,0,partner,2,0,3
9635,Master,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,42,Married,11,129,0,partner,2,0,0
2173,Graduation,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,Widow,12,32,1,alone,2,1,1
942,Graduation,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,43,Single,13,299,1,alone,2,1,0
9386,Graduation,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,63,Together,11,320,1,partner,3,1,1
5510,Master,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,48,Married,13,441,1,partner,3,1,0
873,Master,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,76,Married,13,1178,2,partner,4,1,2
2253,Graduation,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,Married,12,85,0,partner,2,0,0
5181,Basic,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,43,Single,12,24,1,alone,2,1,0
979,Graduation,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,Single,12,112,1,alone,2,1,0
10390,Master,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,Married,12,30,1,partner,3,1,1
4698,PhD,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,42,Married,12,410,0,partner,2,0,0
7793,Graduation,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,49,Together,12,800,1,partner,3,1,2
1745,PhD,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,63,Divorced,12,1313,0,alone,1,0,3
10590,PhD,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,69,Together,12,1483,0,partner,2,0,3
5080,Graduation,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,32,Single,12,1258,0,alone,1,0,3
8369,Graduation,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,38,Together,13,28,1,partner,3,1,0
5232,Graduation,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,60,Married,11,227,1,partner,3,1,1
2407,Graduation,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,Married,13,1555,0,partner,2,0,3
3834,Graduation,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,63,Single,12,861,1,alone,2,1,2
7912,Graduation,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,47,Married,12,103,1,partner,3,1,0
7712,PhD,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,79,Single,11,634,0,alone,1,0,3
1065,Graduation,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,62,Single,12,1918,0,alone,1,0,3
7275,Master,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,Single,12,131,2,alone,3,1,0
1343,Graduation,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,57,Together,13,586,2,partner,4,1,2
1384,Basic,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,33,Married,12,62,1,partner,3,1,0
9967,Graduation,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,51,Divorced,12,447,2,alone,3,1,1
6181,Master,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,75,Together,13,939,0,partner,2,0,3
10507,Master,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,48,Divorced,12,797,1,alone,2,1,2
2674,Master,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,67,Single,13,1143,1,alone,2,1,2
2698,Graduation,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,49,Single,12,415,1,alone,2,1,0
3231,Graduation,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,Married,12,30,1,partner,3,1,0
4096,Master,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,Divorced,12,187,1,alone,2,1,0
10476,Graduation,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,67,Married,11,251,1,partner,3,1,1
5948,Graduation,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,50,Single,11,237,1,alone,2,1,1
9140,Master,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,65,Together,12,91,2,partner,4,1,1
10258,Master,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,Single,12,35,3,alone,4,1,1
5675,PhD,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,65,Divorced,13,493,1,alone,2,1,2
4743,PhD,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,56,Married,12,971,1,partner,3,1,2
8805,Graduation,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,65,Single,13,371,1,alone,2,1,2
1542,Graduation,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,50,Single,12,396,3,alone,4,1,1
6770,Graduation,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,40,Married,12,68,1,partner,3,1,0
8773,Master,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,54,Together,12,322,1,partner,3,1,1
10475,Master,51381.5,0,1,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,55,Together,12,317,1,partner,3,1,1
10420,Master,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,70,Divorced,11,222,1,alone,2,1,1
7514,Master,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,69,Together,12,177,2,partner,4,1,1
2902,Graduation,51381.5,1,1,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,67,Together,13,45,2,partner,4,1,2
4345,Master,51381.5,1,1,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,61,Single,11,21,2,alone,3,1,1
793,Graduation,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,52,Married,13,45,1,partner,3,1,0
10909,Graduation,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,77,Married,11,1899,0,partner,2,0,3
3769,PhD,51381.5,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,Together,11,42,1,partner,3,1,1
8702,Master,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,49,Together,12,22,2,partner,4,1,1
4791,Graduation,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,Together,13,41,2,partner,4,1,0
2963,Graduation,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,46,Together,11,1440,0,partner,2,0,3
8216,Master,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,53,Married,12,325,2,partner,4,1,1
8140,Graduation,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,52,Together,12,95,1,partner,3,1,0
10146,PhD,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,Together,11,42,1,partner,3,1,1
5289,Master,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,50,Single,13,72,2,alone,3,1,0
2587,PhD,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,53,Married,11,20,1,partner,3,1,1
4405,Master,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,69,Married,12,789,2,partner,4,1,2
8663,Graduation,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,51,Divorced,11,15,2,alone,3,1,1
2589,Graduation,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,53,Divorced,11,59,1,alone,2,1,1
3421,Master,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,57,Divorced,12,908,1,alone,2,1,2
10490,PhD,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,56,Married,13,417,2,partner,4,1,2
4094,Graduation,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64,Married,13,289,2,partner,4,1,2
9958,Graduation,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,53,Married,11,769,1,partner,3,1,1
2534,Graduation,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,72,Married,11,188,1,partner,3,1,1
4188,Graduation,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,68,Single,13,354,1,alone,2,1,2
6613,Master,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,55,Married,13,727,1,partner,3,1,2
10827,PhD,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,58,Married,13,146,2,partner,4,1,0
5491,Master,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,74,Together,12,319,1,partner,3,1,1
8402,Master,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,72,Married,12,794,1,partner,3,1,2
8783,Graduation,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,75,Married,13,454,1,partner,3,1,2
10010,PhD,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,72,Divorced,13,152,2,alone,3,1,2
618,PhD,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,48,Married,13,797,1,partner,3,1,2
9121,Graduation,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53,Married,12,1690,1,partner,3,1,2
361,Master,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56,Married,11,20,2,partner,4,1,1
4310,Graduation,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,81,Married,11,1428,0,partner,2,0,3
2678,Graduation,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,35,Single,12,209,1,alone,2,1,0
6376,Graduation,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,46,Single,12,545,1,alone,2,1,0
524,Basic,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,59,Together,12,96,0,partner,2,0,0
10341,Graduation,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,77,Together,11,222,0,partner,2,0,3
5654,Graduation,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,Married,11,61,3,partner,5,1,1
4098,Graduation,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,52,Married,11,44,2,partner,4,1,1
5824,PhD,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,53,Together,11,8,3,partner,5,1,1
7000,Master,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,53,Single,12,817,0,alone,1,0,3
2561,Graduation,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,59,Single,13,1371,1,alone,2,1,2
5229,PhD,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56,Together,11,42,1,partner,3,1,1
4086,Graduation,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,Married,13,60,0,partner,2,0,0
2428,Graduation,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,55,Married,12,78,1,partner,3,1,0
8254,PhD,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,Married,12,23,1,partner,3,1,0
2836,PhD,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,53,Married,12,19,1,partner,3,1,1
8418,Master,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,67,Single,11,61,2,alone,3,1,1
1362,Graduation,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,53,Single,12,449,0,alone,1,0,0
7152,Master,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,Married,12,37,1,partner,3,1,0
10033,Master,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52,Divorced,11,38,1,alone,2,1,1
9349,Graduation,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,40,Married,12,1131,0,partner,2,0,3
274,Graduation,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,Single,12,34,2,alone,3,1,0
3388,Graduation,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,58,Divorced,12,294,2,alone,3,1,2
922,Master,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,46,Married,12,48,2,partner,4,1,1
8588,Graduation,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64,Married,13,289,2,partner,4,1,2
2518,Master,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,39,Together,12,30,0,partner,2,0,0
574,Graduation,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,61,Married,11,125,0,partner,2,0,1
3220,Graduation,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,Married,12,156,1,partner,3,1,0
5967,Graduation,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,73,Together,12,70,2,partner,4,1,1
1183,Master,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,76,Married,12,22,2,partner,4,1,1
6856,Graduation,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,Together,13,65,1,partner,3,1,0
4530,Master,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,77,Widow,13,1930,0,alone,1,0,3
1553,Graduation,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,79,Together,12,2283,0,partner,2,0,3
4682,Graduation,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,67,Married,12,310,0,partner,2,0,3
8204,Master,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,54,Married,13,1319,0,partner,2,0,3
5221,Graduation,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,68,Married,13,879,1,partner,3,1,2
1232,PhD,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,43,Together,12,1244,0,partner,2,0,3
1927,Master,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,52,Together,11,690,1,partner,3,1,1
5788,Graduation,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,53,Together,12,209,1,partner,3,1,1
6652,Graduation,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,60,Married,11,1134,0,partner,2,0,3
6246,Graduation,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,72,Single,12,1507,0,alone,1,0,3
5975,PhD,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,58,Single,12,57,1,alone,2,1,0
6875,PhD,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,60,Together,13,529,0,partner,2,0,0
4399,Graduation,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,56,Together,11,1091,0,partner,2,0,3
4042,Graduation,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,54,Divorced,13,180,1,alone,2,1,0
2157,Graduation,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,53,Together,12,77,2,partner,4,1,1
10133,Graduation,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,55,Single,11,2349,0,alone,1,0,3
2525,PhD,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,51,Married,13,534,0,partner,2,0,0
8233,Master,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,75,Widow,11,556,1,alone,2,1,1
9483,Graduation,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,66,Together,12,637,1,partner,3,1,2
2945,PhD,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,70,Together,11,46,2,partner,4,1,1
10403,Graduation,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,47,Together,11,44,1,partner,3,1,1
5074,Master,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,Married,12,47,1,partner,3,1,0
10524,Master,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,62,Divorced,12,795,1,alone,2,1,2
4690,Graduation,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,72,Married,12,586,1,partner,3,1,2
7521,Graduation,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,Together,12,1574,0,partner,2,0,3
7196,PhD,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,75,Married,11,13,2,partner,4,1,1
4406,Graduation,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,55,Together,12,1471,1,partner,3,1,2
9672,Master,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,55,Married,12,65,2,partner,4,1,1
4864,Graduation,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,48,Married,12,175,1,partner,3,1,0
4706,Graduation,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,59,Single,12,40,1,alone,2,1,0
4070,PhD,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,56,Married,13,1078,2,partner,4,1,2
25,Graduation,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,67,Married,13,1115,1,partner,3,1,2
3697,Graduation,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71,Together,12,134,1,partner,3,1,1
217,Master,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,69,Single,13,1540,0,alone,1,0,3
4220,PhD,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,55,Married,12,87,1,partner,3,1,1
5286,Master,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,38,Single,12,217,0,alone,1,0,0
9559,PhD,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,64,Married,11,1034,1,partner,3,1,1
2849,Graduation,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,46,Single,12,1180,1,alone,2,1,2
7787,Graduation,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,65,Together,13,819,1,partner,3,1,2
3102,Master,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,44,Together,12,32,1,partner,3,1,0
5868,Graduation,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,Married,12,46,1,partner,3,1,0
8370,Master,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,49,Together,13,1159,1,partner,3,1,2
9988,Master,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,49,Single,12,860,1,alone,2,1,2
2939,Master,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,55,Together,11,1631,0,partner,2,0,3
5529,PhD,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,79,Together,11,444,3,partner,5,1,1
9743,Graduation,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,70,Married,12,1910,1,partner,3,1,2
5763,Master,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,53,Together,12,380,1,partner,3,1,1
3478,PhD,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,54,Married,12,736,2,partner,4,1,2
7494,PhD,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,75,Divorced,12,269,2,alone,3,1,1
1763,Graduation,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,37,Together,12,2524,0,partner,2,0,3
7250,Graduation,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,47,Together,12,612,1,partner,3,1,2
2005,Graduation,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,35,Married,12,75,1,partner,3,1,0
10770,Graduation,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,66,Married,11,1045,0,partner,2,0,3
6885,Graduation,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48,Divorced,12,55,1,alone,2,1,0
